"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Atlantic Region","2016A00011","Male","0 to 19 years","Not stated, deceased","Number","223","units","0","v1478294418","2.2.2.12","442","","","","0"
"2023","Atlantic Region","2016A00011","Male","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1478294419","2.2.3.1","9499","","","","0"
"2023","Atlantic Region","2016A00011","Male","20 to 29 years","Yes, hospitalized","Number","223","units","0","v1478294420","2.2.3.2","43","","","","0"
"2023","Atlantic Region","2016A00011","Male","20 to 29 years","No, hospitalized","Number","223","units","0","v1478294421","2.2.3.3","5817","","","","0"
"2023","Atlantic Region","2016A00011","Male","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1478294422","2.2.3.4","3639","","","","0"
"2023","Atlantic Region","2016A00011","Male","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294423","2.2.3.5","9499","","","","0"
"2023","Atlantic Region","2016A00011","Male","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1478294424","2.2.3.6","14","","","","0"
"2023","Atlantic Region","2016A00011","Male","20 to 29 years","No, intensive care unit","Number","223","units","0","v1478294425","2.2.3.7","5846","","","","0"
"2023","Atlantic Region","2016A00011","Male","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1478294426","2.2.3.8","3639","","","","0"
"2023","Atlantic Region","2016A00011","Male","20 to 29 years","Total, by death status","Number","223","units","0","v1478294427","2.2.3.9","9499","","","","0"
"2023","Atlantic Region","2016A00011","Male","20 to 29 years","Yes, deceased","Number","223","units","0","v1478294428","2.2.3.10","0","","","","0"
"2023","Atlantic Region","2016A00011","Male","20 to 29 years","No, not deceased","Number","223","units","0","v1478294429","2.2.3.11","8842","","","","0"
"2023","Atlantic Region","2016A00011","Male","20 to 29 years","Not stated, deceased","Number","223","units","0","v1478294430","2.2.3.12","657","","","","0"
"2023","Atlantic Region","2016A00011","Male","30 to 39 years","Total, by hospitalization status","Number","223","units","0","v1478294431","2.2.4.1","9264","","","","0"
"2023","Atlantic Region","2016A00011","Male","30 to 39 years","Yes, hospitalized","Number","223","units","0","v1478294432","2.2.4.2","71","","","","0"
"2023","Atlantic Region","2016A00011","Male","30 to 39 years","No, hospitalized","Number","223","units","0","v1478294433","2.2.4.3","5258","","","","0"
"2023","Atlantic Region","2016A00011","Male","30 to 39 years","Not stated, hospitalized","Number","223","units","0","v1478294434","2.2.4.4","3935","","","","0"
"2023","Atlantic Region","2016A00011","Male","30 to 39 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294435","2.2.4.5","9264","","","","0"
"2023","Atlantic Region","2016A00011","Male","30 to 39 years","Yes, intensive care unit","Number","223","units","0","v1478294436","2.2.4.6","19","","","","0"
"2023","Atlantic Region","2016A00011","Male","30 to 39 years","No, intensive care unit","Number","223","units","0","v1478294437","2.2.4.7","5310","","","","0"
"2023","Atlantic Region","2016A00011","Male","30 to 39 years","Not stated, intensive care unit","Number","223","units","0","v1478294438","2.2.4.8","3935","","","","0"
"2023","Atlantic Region","2016A00011","Male","30 to 39 years","Total, by death status","Number","223","units","0","v1478294439","2.2.4.9","9264","","","","0"
"2023","Atlantic Region","2016A00011","Male","30 to 39 years","Yes, deceased","Number","223","units","0","v1478294440","2.2.4.10","0","","","","0"
"2023","Atlantic Region","2016A00011","Male","30 to 39 years","No, not deceased","Number","223","units","0","v1478294441","2.2.4.11","8356","","","","0"
"2023","Atlantic Region","2016A00011","Male","30 to 39 years","Not stated, deceased","Number","223","units","0","v1478294442","2.2.4.12","908","","","","0"
"2023","Atlantic Region","2016A00011","Male","40 to 49 years","Total, by hospitalization status","Number","223","units","0","v1478294443","2.2.5.1","8629","","","","0"
"2023","Atlantic Region","2016A00011","Male","40 to 49 years","Yes, hospitalized","Number","223","units","0","v1478294444","2.2.5.2","138","","","","0"
"2023","Atlantic Region","2016A00011","Male","40 to 49 years","No, hospitalized","Number","223","units","0","v1478294445","2.2.5.3","4653","","","","0"
"2023","Atlantic Region","2016A00011","Male","40 to 49 years","Not stated, hospitalized","Number","223","units","0","v1478294446","2.2.5.4","3838","","","","0"
"2023","Atlantic Region","2016A00011","Male","40 to 49 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294447","2.2.5.5","8629","","","","0"
"2023","Atlantic Region","2016A00011","Male","40 to 49 years","Yes, intensive care unit","Number","223","units","0","v1478294448","2.2.5.6","48","","","","0"
"2023","Atlantic Region","2016A00011","Male","40 to 49 years","No, intensive care unit","Number","223","units","0","v1478294449","2.2.5.7","4743","","","","0"
"2023","Atlantic Region","2016A00011","Male","40 to 49 years","Not stated, intensive care unit","Number","223","units","0","v1478294450","2.2.5.8","3838","","","","0"
"2023","Atlantic Region","2016A00011","Male","40 to 49 years","Total, by death status","Number","223","units","0","v1478294451","2.2.5.9","8629","","","","0"
"2023","Atlantic Region","2016A00011","Male","40 to 49 years","Yes, deceased","Number","223","units","0","v1478294452","2.2.5.10","0","","","","0"
"2023","Atlantic Region","2016A00011","Male","40 to 49 years","No, not deceased","Number","223","units","0","v1478294453","2.2.5.11","7932","","","","0"
"2023","Atlantic Region","2016A00011","Male","40 to 49 years","Not stated, deceased","Number","223","units","0","v1478294454","2.2.5.12","697","","","","0"
"2023","Atlantic Region","2016A00011","Male","50 to 59 years","Total, by hospitalization status","Number","223","units","0","v1478294455","2.2.6.1","10817","","","","0"
"2023","Atlantic Region","2016A00011","Male","50 to 59 years","Yes, hospitalized","Number","223","units","0","v1478294456","2.2.6.2","296","","","","0"
"2023","Atlantic Region","2016A00011","Male","50 to 59 years","No, hospitalized","Number","223","units","0","v1478294457","2.2.6.3","4929","","","","0"
"2023","Atlantic Region","2016A00011","Male","50 to 59 years","Not stated, hospitalized","Number","223","units","0","v1478294458","2.2.6.4","5592","","","","0"
"2023","Atlantic Region","2016A00011","Male","50 to 59 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294459","2.2.6.5","10817","","","","0"
"2023","Atlantic Region","2016A00011","Male","50 to 59 years","Yes, intensive care unit","Number","223","units","0","v1478294460","2.2.6.6","106","","","","0"
"2023","Atlantic Region","2016A00011","Male","50 to 59 years","No, intensive care unit","Number","223","units","0","v1478294461","2.2.6.7","5119","","","","0"
"2023","Atlantic Region","2016A00011","Male","50 to 59 years","Not stated, intensive care unit","Number","223","units","0","v1478294462","2.2.6.8","5592","","","","0"
"2023","Atlantic Region","2016A00011","Male","50 to 59 years","Total, by death status","Number","223","units","0","v1478294463","2.2.6.9","10817","","","","0"
"2023","Atlantic Region","2016A00011","Male","50 to 59 years","Yes, deceased","Number","223","units","0","v1478294464","2.2.6.10","41","","","","0"
"2023","Atlantic Region","2016A00011","Male","50 to 59 years","No, not deceased","Number","223","units","0","v1478294465","2.2.6.11","9883","","","","0"
"2023","Atlantic Region","2016A00011","Male","50 to 59 years","Not stated, deceased","Number","223","units","0","v1478294466","2.2.6.12","893","","","","0"
"2023","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by hospitalization status","Number","223","units","0","v1478294467","2.2.7.1","9573","","","","0"
"2023","Atlantic Region","2016A00011","Male","60 to 69 years","Yes, hospitalized","Number","223","units","0","v1478294468","2.2.7.2","467","","","","0"
"2023","Atlantic Region","2016A00011","Male","60 to 69 years","No, hospitalized","Number","223","units","0","v1478294469","2.2.7.3","4389","","","","0"
"2023","Atlantic Region","2016A00011","Male","60 to 69 years","Not stated, hospitalized","Number","223","units","0","v1478294470","2.2.7.4","4717","","","","0"
"2023","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294471","2.2.7.5","9573","","","","0"
"2023","Atlantic Region","2016A00011","Male","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1478294472","2.2.7.6","164","","","","0"
"2023","Atlantic Region","2016A00011","Male","60 to 69 years","No, intensive care unit","Number","223","units","0","v1478294473","2.2.7.7","4692","","","","0"
"2023","Atlantic Region","2016A00011","Male","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1478294474","2.2.7.8","4717","","","","0"
"2023","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by death status","Number","223","units","0","v1478294475","2.2.7.9","9573","","","","0"
"2023","Atlantic Region","2016A00011","Male","60 to 69 years","Yes, deceased","Number","223","units","0","v1478294476","2.2.7.10","92","","","","0"
"2023","Atlantic Region","2016A00011","Male","60 to 69 years","No, not deceased","Number","223","units","0","v1478294477","2.2.7.11","8430","","","","0"
"2023","Atlantic Region","2016A00011","Male","60 to 69 years","Not stated, deceased","Number","223","units","0","v1478294478","2.2.7.12","1051","","","","0"
"2023","Atlantic Region","2016A00011","Male","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1478294479","2.2.8.1","7898","","","","0"
"2023","Atlantic Region","2016A00011","Male","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1478294480","2.2.8.2","788","","","","0"
"2023","Atlantic Region","2016A00011","Male","70 to 79 years","No, hospitalized","Number","223","units","0","v1478294481","2.2.8.3","3727","","","","0"
"2023","Atlantic Region","2016A00011","Male","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1478294482","2.2.8.4","3383","","","","0"
"2023","Atlantic Region","2016A00011","Male","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294483","2.2.8.5","7898","","","","0"
"2023","Atlantic Region","2016A00011","Male","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1478294484","2.2.8.6","189","","","","0"
"2023","Atlantic Region","2016A00011","Male","70 to 79 years","No, intensive care unit","Number","223","units","0","v1478294485","2.2.8.7","4326","","","","0"
"2023","Atlantic Region","2016A00011","Male","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1478294486","2.2.8.8","3383","","","","0"
"2023","Atlantic Region","2016A00011","Male","70 to 79 years","Total, by death status","Number","223","units","0","v1478294487","2.2.8.9","7898","","","","0"
"2023","Atlantic Region","2016A00011","Male","70 to 79 years","Yes, deceased","Number","223","units","0","v1478294488","2.2.8.10","307","","","","0"
"2023","Atlantic Region","2016A00011","Male","70 to 79 years","No, not deceased","Number","223","units","0","v1478294489","2.2.8.11","6228","","","","0"
"2023","Atlantic Region","2016A00011","Male","70 to 79 years","Not stated, deceased","Number","223","units","0","v1478294490","2.2.8.12","1363","","","","0"
"2023","Atlantic Region","2016A00011","Male","80 years and over","Total, by hospitalization status","Number","223","units","0","v1478294491","2.2.9.1","7279","","","","0"
"2023","Atlantic Region","2016A00011","Male","80 years and over","Yes, hospitalized","Number","223","units","0","v1478294492","2.2.9.2","792","","","","0"
"2023","Atlantic Region","2016A00011","Male","80 years and over","No, hospitalized","Number","223","units","0","v1478294493","2.2.9.3","3856","","","","0"
"2023","Atlantic Region","2016A00011","Male","80 years and over","Not stated, hospitalized","Number","223","units","0","v1478294494","2.2.9.4","2631","","","","0"
"2023","Atlantic Region","2016A00011","Male","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1478294495","2.2.9.5","7279","","","","0"
